8.52998,53.58412
9.95022,53.53514
8.51035,53.60169
8.49453,53.48841
10.00232,53.52592
9.17833,53.91006
10.16632,54.38684
9.17593,53.91180
10.18370,54.36905
9.98582,54.34490
10.14226,54.36603
9.14589,53.89026
9.14527,53.88979
8.49396,53.48737
13.10928,54.29907
9.14140,53.87627
8.51425,53.59856
8.57750,53.53633
9.97050,53.54496
12.09722,54.17667
9.14680,53.89179
9.98539,53.53705
12.09308,54.17675
12.09709,54.17644
9.93715,53.50933
10.16656,54.38707
8.54785,53.51625
9.15584,53.89677
9.93727,53.52560
9.94064,53.52419
9.98585,54.34491
9.15602,53.89700
9.14863,53.89735
9.93730,53.52568
9.14471,53.87467
12.09311,54.17731
9.95205,53.54393
9.98374,53.48632
9.91427,53.54348
9.86318,53.54637
9.14872,53.89757
12.09709,54.17643
8.55890,53.51913
9.17593,53.91179
9.98503,54.34591
8.53500,53.57695
8.50931,53.60352
8.53411,53.57909
9.91349,53.54348
9.97721,53.53634
7.28167,53.31647
8.54619,53.52073
9.90734,53.53982
9.15601,53.89702
8.54823,53.56655
8.53421,53.57853
9.18098,53.91209
8.53481,53.57763
9.98536,53.53701
9.97758,53.53961
9.86340,53.54165
9.98504,54.34590
9.93539,53.54296
9.88093,53.53940
10.86075,53.95439
9.98582,54.34489
10.14350,54.36600
9.15576,53.89677
10.16678,54.38704
9.14619,53.89419
8.53582,53.57700
9.17842,53.91007
9.86253,53.54649
8.52713,53.58569
10.14106,54.36642
9.97614,53.52833
9.95201,53.54392
10.86079,53.95441
9.95369,53.50135
9.86335,53.54165
8.14682,53.51745
9.90527,53.53953
9.15779,53.87580
9.98584,54.34492
8.54843,53.56745
9.98537,53.53702
8.57048,53.54612
9.91422,53.54348
9.91350,53.54348
9.87964,53.54034
8.54011,53.57290
9.15599,53.90110
10.17854,54.38914
9.14591,53.89026
8.55192,53.51815
9.17590,53.91182
9.14877,53.89757
9.97477,53.54055
9.15581,53.89677
9.98503,54.34593
9.97638,53.52905
11.92365,54.22229
9.95292,53.54411
9.86255,53.54648
8.17087,53.55661
8.52880,53.58503
9.87954,53.54037
9.99833,53.52987
11.46217,53.89950
8.53002,53.58317
9.93537,53.54296
9.95331,53.50352
9.98586,54.34490
9.97451,53.54076
9.15602,53.89701
9.97101,53.54485
9.95558,53.50175
10.05800,53.50919
9.17846,53.91007
9.95653,53.50117
9.95296,53.54413
8.57758,53.53193
9.95207,53.54392
9.86265,53.54643
8.54850,53.56772
9.86335,53.54165
9.14814,53.89706
9.93530,53.54296
9.97644,53.52822
9.14484,53.88949
10.13418,54.36855
9.98581,54.34492
10.16693,54.38703
9.14805,53.89363
9.14515,53.87527
9.14873,53.89757
9.95739,53.54487
9.15583,53.89677
9.86320,53.54636
9.17592,53.91181
9.99988,53.52804
9.98637,53.54026
9.84094,53.54485
9.91346,53.53981
8.56600,53.55156
9.17846,53.91006
9.91366,53.54347
9.98581,54.34491
9.84093,53.54483
9.71033,54.30824
9.15603,53.89701
9.93732,53.52555
9.14864,53.89735
9.96512,53.52355
10.78851,53.89301
9.94063,53.52417
10.13420,54.36858
9.98582,54.34493
11.45608,53.90260
9.96312,53.53073
10.14395,54.36517
9.97477,53.54063
9.97006,53.54505
9.14528,53.88980
9.15598,53.90111
12.09308,54.17675
9.97604,53.52810
9.98301,53.48397
9.86266,53.54642
9.15788,53.87659
9.15582,53.89677
10.13183,54.36636
9.98579,54.34490
8.50910,53.60347
9.97173,53.54459
9.14499,53.87551
9.98201,53.52411
9.17845,53.91007
9.84096,53.54483
9.91516,53.53215
9.86253,53.54648
9.88539,53.54018
9.86333,53.54165
10.18261,54.32809
10.13419,54.36859
9.91271,53.53041
9.88009,53.53888
8.54850,53.56748
9.97452,53.54074
8.51369,53.59883
9.87890,53.53653
9.98535,53.53699
9.96913,53.50889
9.84094,53.54487
9.14868,53.89734
9.98502,54.34591
9.86320,53.54636
9.98584,54.34492
10.13183,54.36638
10.11968,54.36837
9.87829,53.53689
9.89237,53.52715
9.97610,53.52830
9.17845,53.91010
8.51963,53.59493
9.94969,53.53610
9.98363,53.48427
9.98504,54.34593
9.14875,53.89757
9.96225,53.52177
10.15335,54.33284
9.86271,53.54644
9.17591,53.91180
9.86331,53.54164
9.88537,53.54019
9.98584,54.34491
8.51440,53.59789
9.86335,53.54165
9.17839,53.91002
10.86072,53.94360
10.13419,54.36860
9.86315,53.54637
10.16679,54.38708
9.91427,53.54346
9.87906,53.53645
9.97471,53.54067
9.87835,53.53690
10.00014,53.53870
9.15606,53.89702
10.13182,54.36639
8.51953,53.59497
9.98585,54.34490
9.97783,53.53951
9.97064,53.54492
10.17852,54.38915
13.10822,54.29886
8.16021,53.52939
9.89331,53.52892
9.93535,53.54298
8.56613,53.54708
9.14807,53.89363
9.95200,53.54388
9.86267,53.54647
8.57036,53.54609
9.96656,53.54011
9.97011,53.54503
9.94570,53.51861
8.15953,53.52866
9.95296,53.54413
9.98535,53.53701
9.15586,53.89677
9.86341,53.54166
9.14874,53.89757
9.84092,53.54482
9.94621,53.51811
9.17593,53.91184
9.86266,53.54641
8.52043,53.58484
9.87829,53.53687
10.00469,53.52505
8.51405,53.59925
8.52776,53.58609
9.84094,53.54483
10.21587,54.40353
9.97452,53.54075
10.05684,53.52891
9.95697,53.54484
9.95208,53.54393
9.86332,53.54163
8.58414,53.50318
9.91387,53.53106
9.86266,53.54643
9.15598,53.90111
8.54616,53.52073
10.13418,54.36861
9.97199,53.54455
9.88532,53.54016
9.14457,53.89329
9.84090,53.54483
9.71034,54.30828
9.96550,53.52350
12.09308,54.17678
9.91403,53.53028
9.86268,53.54647
8.51738,53.59512
9.90618,53.53310
9.98504,54.34590
9.91433,53.54344
8.55966,53.55857
9.92318,53.52660
9.90647,53.53338
9.14877,53.89757
11.92361,54.22190
9.14147,53.87568
9.98209,53.52405
8.57796,53.53219
8.51387,53.59875
8.51539,53.59720
9.84098,53.54483
9.17843,53.91009
9.97784,53.49689
9.87665,53.53706
9.99875,53.53103
10.16683,54.38699
9.86267,53.54642
10.18262,54.32814
9.87931,53.53620
8.57808,53.53221
8.52316,53.59164
8.51708,53.59602
10.13417,54.36860
8.55968,53.55669
9.86342,53.54165
9.98504,54.34592
9.98535,53.53698
9.15602,53.89701
9.86320,53.54636
9.95753,53.54485
9.90337,53.53431
8.55954,53.55767
9.88212,53.53486
9.86267,53.54643
9.98637,53.54028
9.71032,54.30825
9.97540,53.50064
10.19455,54.37605
7.20371,53.35987
9.87889,53.53654
9.98120,53.48771
9.87827,53.53688
11.92356,54.22189
8.50719,53.59750
9.97476,53.54064
10.13185,54.36641
9.14592,53.89025
12.10291,54.10905
9.88218,53.53482
9.90947,53.53851
9.97748,53.49714
8.54765,53.51678
13.10951,54.29841
9.84093,53.54483
9.93535,53.54297
9.14365,53.89293
9.17843,53.91007
12.09391,54.17608
9.97173,53.54459
9.95416,53.50019
9.86268,53.54647
10.14530,54.36560
10.13416,54.36860
9.95298,53.54413
9.98802,53.47362
9.17593,53.91182
10.14317,54.36600
9.84095,53.54484
9.86371,53.54633
10.14075,54.36647
9.97118,53.54477
8.54842,53.56743
9.91423,53.54347
9.93238,53.52288
9.86268,53.54643
8.54012,53.57273
9.14811,53.89365
10.13178,54.36639
9.98330,53.48613
13.65771,54.42207
9.15602,53.89702
9.14522,53.88979
11.92356,54.22206
8.57958,53.52389
9.93528,53.54296
9.17844,53.91010
9.96659,53.54013
9.88525,53.54018
9.97447,53.54073
10.18261,54.32810
11.04610,54.58885
9.97015,53.47575
9.97146,53.54470
9.14876,53.89757
9.14430,53.89401
9.86320,53.54636
8.51038,53.60157
8.58360,53.50307
9.98506,54.34587
9.90976,53.53163
9.86268,53.54646
9.88104,53.53935
9.98639,53.54026
9.87886,53.53655
9.97256,53.54440
10.13182,54.36641
9.93964,53.54007
8.56511,53.52483
9.87824,53.53690
9.98507,54.34590
9.91347,53.54350
12.08844,54.17859
9.84094,53.54483
9.97472,53.54065
9.14863,53.89734
8.53010,53.58293
9.95200,53.54390
9.14487,53.88949
9.86266,53.54642
9.86330,53.54163
9.66957,54.29215
9.86339,53.54165
8.55240,53.51973
11.92371,54.22164
9.90923,53.53738
9.98502,54.34589
9.91430,53.54347
8.55125,53.57390
9.17594,53.91183
9.15580,53.89677
7.20090,53.33868
9.14875,53.89757
9.98199,53.52414
9.91348,53.54347
10.13183,54.36640
9.97124,53.54472
9.87882,53.53657
9.97718,53.49711
8.52524,53.58789
9.93537,53.54297
9.84093,53.54484
13.10752,54.29924
9.14812,53.89711
12.09895,54.15341
9.96701,53.51757
13.67572,54.42530
8.55898,53.52033
8.56052,53.55365
9.86333,53.54166
10.13417,54.36861
9.88106,53.53950
9.98535,53.53697
9.86343,53.54165
9.98559,53.47352
9.94169,53.53955
9.15604,53.89701
9.98644,53.54025
9.86265,53.54644
9.87886,53.53654
8.54615,53.52073
9.97278,53.54436
9.14211,53.89293
12.09437,54.17522
9.97458,53.54070
9.15057,53.89309
8.55400,53.51981
9.94211,53.54008
12.01148,54.21076
9.87869,53.53668
10.18373,54.36886
9.14875,53.89757
9.95074,53.50223
9.86266,53.54643
9.98506,54.34590
9.17843,53.91007
10.14207,54.36599
8.57838,53.53222
9.93954,53.54011
9.98418,53.54214
12.09717,54.17669
9.17592,53.91177
9.98590,54.34491
8.54908,53.51792
9.86269,53.54646
9.87888,53.53654
9.97472,53.54065
10.13179,54.36639
9.84096,53.54483
9.91351,53.54349
10.17834,54.32933
9.90950,53.53617
9.88087,53.53507
8.56210,53.55689
9.96645,53.54002
9.14625,53.89480
9.60217,53.58237
8.54830,53.56708
10.21248,54.42540
9.86248,53.54645
10.13418,54.36861
9.93732,53.52559
9.95300,53.54413
8.55002,53.51792
9.98534,53.53696
10.16703,54.38723
9.15581,53.89676
12.09714,54.17669
9.86315,53.54638
8.55646,53.51945
9.17591,53.91179
13.10718,54.29833
9.84094,53.54481
9.87906,53.53644
9.97101,53.54481
9.98636,53.54027
10.13596,54.36915
9.95813,53.47809
9.95825,53.47887
11.92369,54.22200
9.14867,53.89732
10.06416,53.52839
9.98503,54.34591
7.21217,53.35483
10.15331,54.33281
9.15605,53.89699
9.95199,53.54391
9.88047,53.53832
9.93246,53.51544
9.86341,53.54163
9.95265,53.54406
8.56272,53.52105
8.54581,53.52072
9.96057,53.51504
8.56638,53.52561
12.10455,54.10954
7.21217,53.35483
9.91184,53.53066
7.21378,53.35568
10.13872,54.36990
9.98443,53.54180
9.97257,53.54440
9.91347,53.54350
8.15339,53.59227
9.87881,53.53656
9.95783,53.47785
10.13183,54.36637
9.97580,53.54404
12.09718,54.17668
9.15583,53.89676
9.99080,53.47235
9.14876,53.89757
10.17839,54.32935
9.97173,53.54459
9.95199,53.54395
9.99027,53.47098
10.01064,53.53684
9.86331,53.54166
8.16638,53.54058
9.95298,53.54414
9.14484,53.88948
9.98537,53.53699
9.15603,53.89700
9.14530,53.88980
9.97756,53.53962
9.71288,54.30792
10.14117,54.31833
9.98504,54.34594
8.57808,53.52656
9.97283,53.54433
10.13180,54.36637
9.97512,53.53043
9.91348,53.54351
8.15928,53.52831
9.94917,53.50890
9.98584,54.34492
9.95782,53.54486
13.64913,54.51483
10.05682,53.50673
9.95650,53.54474
9.97009,53.54505
9.15585,53.89677
9.97600,53.52833
10.05672,53.50583
9.96211,53.54541
9.97229,53.54481
10.13416,54.36858
9.98001,53.49279
9.91269,53.53042
9.93542,53.54297
9.14966,53.89554
9.14867,53.89735
10.13179,54.36636
9.91268,53.53041
9.15604,53.89701
9.87824,53.53693
9.14732,53.89493
9.98509,54.34589
11.92382,54.22181
12.10515,54.11023
8.57587,53.52364
9.97007,53.54504
9.97281,53.54435
9.17225,53.91139
12.01143,54.21081
8.16688,53.53336
9.95203,53.54392
9.97615,53.52797
8.16413,53.53101
8.54618,53.52069
10.13877,54.36587
8.48875,53.44510
9.95811,53.54494
12.10425,54.11011
9.95219,53.51063
8.55197,53.51760
9.97607,53.52790
9.14810,53.89711
9.14878,53.89758
8.56485,53.56352
9.15585,53.89678
9.98503,54.34590
9.98349,53.47065
9.86318,53.54638
9.17596,53.91182
9.98534,53.53697
10.00854,53.47344
9.97692,53.54284
12.10467,54.15983
9.97065,53.54492
8.15833,53.53011
10.01148,53.53715
9.98639,53.54022
9.97067,53.54494
12.10478,54.11116
12.10349,54.15904
8.57745,53.53646
9.98507,54.34590
9.97279,53.54433
9.15607,53.89701
9.98640,53.54026
9.09014,53.88719
9.17843,53.91010
9.97144,53.54471
9.96993,53.54504
12.08721,54.18106
8.57761,53.53234
10.16682,54.38704
8.57745,53.53646
8.16386,53.53153
8.71032,53.86330
8.55283,53.51717
9.87834,53.53687
12.09717,54.17664
9.87904,53.53645
9.97196,53.54455
9.98507,54.34593
8.58027,53.53648
8.52075,53.59340
9.87904,53.53645
9.17593,53.91179
12.10353,54.11026
9.94148,53.53962
9.90956,53.53759
9.98158,53.48857
10.13180,54.36636
9.95683,53.54500
9.14876,53.89758
9.96787,53.54511
9.15584,53.89678
8.48692,53.31620
10.00614,53.53744
8.17023,53.53806
9.95646,53.51061
9.95684,53.54500
9.96995,53.54502
9.88986,53.52485
13.11806,54.30587
9.97116,53.54477
9.17846,53.91010
8.71015,53.86495
9.88525,53.54019
8.56720,53.52551
9.86334,53.54165
9.96044,53.51501
8.58694,53.49798
10.16705,54.38714
10.13418,54.36859
9.98505,54.34591
9.14864,53.89736
13.10692,54.29903
9.96120,53.50392
12.10455,54.15958
8.57037,53.54606
8.54611,53.52071
9.91424,53.54347
9.87887,53.53655
9.97064,53.54492
12.09875,54.15337
12.08808,54.11639
9.14809,53.89710
12.09715,54.17667
9.93775,53.50697
9.14876,53.89758
8.53619,53.57590
9.97147,53.54472
9.95771,53.54489
9.86340,53.54165
9.98560,53.47350
9.98157,53.48801
9.95771,53.54480
9.97012,53.54503
9.97499,53.53336
10.18371,54.36920
9.92067,53.54300
9.87884,53.53654
9.95508,53.50886
9.89296,53.52799
12.12327,54.15945
8.55916,53.55777
9.97281,53.54434
9.91354,53.54351
10.13172,54.36635
9.15603,53.89701
9.14488,53.88948
9.99028,53.47102
9.95807,53.47845
13.10773,54.29874
9.87997,53.53949
9.93535,53.54296
9.98350,53.54239
7.20739,53.35207
9.88107,53.53951
9.95204,53.54393
9.91261,53.53055
9.96535,53.54559
9.95296,53.54412
9.95413,53.51058
9.98216,53.54302
9.93681,53.50931
8.17603,53.59424
9.14876,53.89758
9.17593,53.91181
9.15585,53.89678
9.93546,53.54298
10.18372,54.36914
9.99148,53.55168
9.98586,54.34491
13.10810,54.29840
9.97261,53.54436
10.13172,54.36638
9.91348,53.54349
10.02926,53.52977
12.10388,54.11096
9.96865,53.54509
9.15603,53.89702
8.71727,53.86265
9.14706,53.89531
9.14865,53.89735
12.01138,54.21070
12.12068,54.15622
13.10763,54.29849
9.93542,53.54298
9.97059,53.54490
8.17620,53.59451
9.17589,53.91185
9.98585,54.34492
9.96445,53.50533
9.90954,53.53756
9.87888,53.53655
10.13936,54.31812
9.98270,53.48269
12.09717,54.17668
9.14875,53.89758
10.14133,54.36556
10.13181,54.36639
9.15586,53.89678
7.21586,53.35661
9.14471,53.89333
13.58450,54.48305
10.03636,53.52738
9.93835,53.53994
9.96585,53.54527
10.18272,54.32808
9.14804,53.89432
9.97067,53.54491
9.98390,53.54141
10.13418,54.36860
9.14863,53.89736
9.17593,53.91185
8.70994,53.86843
8.15600,53.58775
9.95840,53.54515
10.79114,53.89355
9.91274,53.53064
8.58024,53.53650
9.97008,53.54503
8.51340,53.59939
10.13178,54.36637
9.98280,53.48487
8.58347,53.51012
9.98581,54.34491
8.17620,53.59449
13.10931,54.29869
9.17847,53.91008
9.14877,53.89758
10.15335,54.33283
9.15584,53.89677
8.57751,53.53197
9.96923,53.50914
12.09715,54.17666
13.67574,54.42530
9.98400,53.54139
12.11977,54.15654
9.98432,53.54170
9.97156,53.54467
10.13417,54.36860
9.87882,53.53657
8.55675,53.51943
8.57611,53.52965
9.91424,53.54347
12.09309,54.17675
9.98782,53.47361
9.98505,54.34588
9.98345,53.46935
9.14870,53.89734
12.09183,54.17133
9.91345,53.54347
9.15607,53.89701
10.17838,54.32935
8.17590,53.59411
8.57787,53.53101
9.93535,53.54298
9.16477,53.90700
9.97593,53.54397
9.97497,53.54061
9.98508,54.34593
9.88534,53.54017
9.17845,53.91006
8.56253,53.52107
9.18012,53.88799
10.13416,54.36860
9.99964,53.52801
9.15587,53.89677
10.78843,53.89326
8.56618,53.54707
8.71012,53.86581
9.91428,53.54347
9.14517,53.89100
9.96643,53.54485
9.98629,53.54013
9.17594,53.91183
12.09307,54.17736
9.98587,54.34490
9.91364,53.54348
9.95500,53.51042
8.71522,53.86255
9.98325,53.54187
9.97483,53.54066
9.14625,53.89488
9.14865,53.89734
8.15508,53.58772
10.18376,54.36889
9.95209,53.54392
9.15509,53.89634
9.92106,53.52814
8.51161,53.50531
9.86337,53.54164
9.91580,53.53033
10.13413,54.36861
9.97196,53.54456
9.95297,53.54412
9.84092,53.54484
9.14595,53.89020
9.96910,53.50878
8.15560,53.58790
12.09717,54.17670
11.92749,54.21257
9.98640,53.54030
9.15600,53.90108
9.92179,53.54321
12.03718,54.21641
10.16693,54.38708
9.96481,53.50350
9.97260,53.54439
9.22926,53.94485
8.71512,53.86257
12.09717,54.17669
9.94063,53.52419
9.14876,53.89756
11.92371,54.22155
9.97147,53.54471
9.93530,53.54295
9.15586,53.89675
9.98535,53.53697
9.98966,53.53329
9.17847,53.91007
9.92360,53.54323
9.87642,53.53717
8.56911,53.54985
9.84093,53.54484
9.96887,53.54512
9.95291,53.54410
8.56612,53.54702
9.98418,53.54182
9.87833,53.53685
10.13176,54.36639
9.15606,53.89700
9.98509,54.34589
9.96956,53.50299
8.14875,53.51331
9.95498,53.52075
9.14864,53.89734
9.97845,53.54358
9.91349,53.54346
8.58026,53.53654
10.18379,54.36925
10.17838,54.32932
9.97197,53.54457
9.97258,53.54438
9.93537,53.54296
8.51028,53.60172
9.97169,53.50277
12.10458,54.11088
8.55175,53.51773
9.98291,53.48249
9.94580,53.53967
9.88524,53.54016
8.58334,53.51016
10.13415,54.36860
9.88529,53.54016
9.98409,53.53473
11.45702,53.90063
9.94732,53.53911
8.70966,53.87067
9.26650,53.87417
12.10443,54.11117
9.15586,53.89676
8.54884,53.56830
9.98246,53.48348
9.91424,53.54345
9.22974,53.94522
10.13178,54.36642
9.99151,53.55187
9.97282,53.54432
7.21114,53.35424
9.96470,53.50329
8.56207,53.52112
10.14036,54.36623
12.09306,54.17677
12.10365,54.11041
8.56679,53.52551
8.55611,53.51935
10.15337,54.33281
9.22511,53.94409
9.88534,53.54018
9.86341,53.54163
9.97214,53.54449
10.13417,54.36859
9.84093,53.54483
8.14680,53.51748
9.97010,53.54502
9.17850,53.91007
8.16715,53.53374
9.87835,53.53685
9.98503,54.34590
9.87884,53.53654
8.55608,53.51985
9.95919,53.53699
12.09709,54.17643
9.14876,53.89757
10.06012,54.36086
8.14961,53.52165
9.17598,53.91179
8.54953,53.51775
9.97263,53.54439
9.22223,53.94229
9.95206,53.54392
10.05514,53.52971
8.71013,53.86565
9.98505,54.34591
13.58771,54.48376
12.10438,54.14750
9.88526,53.54017
9.93702,53.51111
9.96566,53.53384
8.57733,53.53633
9.88109,53.53948
10.13415,54.36858
12.09305,54.17677
9.14868,53.89734
9.98586,54.34490
9.95199,53.54392
9.86320,53.54636
8.53603,53.57535
9.80561,53.55572
9.87889,53.53654
9.87930,53.53619
9.95267,53.54405
10.13179,54.36640
9.98668,53.54019
8.52640,53.58718
8.56489,53.56353
9.99811,53.53020
8.58031,53.53652
8.57059,53.54613
9.14994,53.89260
9.14874,53.89757
10.15333,54.33284
9.98209,53.48636
9.17841,53.91006
8.56125,53.52094
9.97705,53.47488
8.54887,53.51717
9.93532,53.54296
8.56612,53.54521
9.88524,53.54018
8.57801,53.53247
10.13417,54.36860
10.00695,53.52508
9.98536,53.53699
9.14806,53.89362
9.84095,53.54484
8.55270,53.57096
12.10395,54.11064
9.95291,53.54409
10.14195,54.36599
12.09308,54.17678
10.88328,53.96021
9.87836,53.53685
7.21658,53.33764
9.87887,53.53654
9.97215,53.54450
10.13180,54.36639
9.91347,53.54348
10.17836,54.32936
8.55455,53.51987
10.14566,54.36515
9.97262,53.54437
9.15608,53.89701
8.56540,53.52498
9.95200,53.54390
9.91220,53.53979
8.55960,53.52082
9.88525,53.54018
8.14892,53.51325
9.86334,53.54165
9.97036,53.54497
10.62513,53.81756
9.88531,53.54018
9.93729,53.52566
9.98584,54.34491
9.86706,53.54019
8.56612,53.54479
10.13415,54.36859
9.14874,53.89757
9.93535,53.54297
9.86322,53.54637
9.17593,53.91181
9.98676,53.54015
9.98507,54.34587
9.97168,53.54466
9.94534,53.51839
9.87885,53.53658
9.97594,53.54400
9.90506,53.53943
9.99893,53.52929
9.92045,53.54322
7.57362,53.67707
10.18411,54.36893
9.97259,53.54439
7.21456,53.35147
9.91572,53.53183
9.96866,53.54510
9.15603,53.89701
9.14789,53.89259
8.56512,53.54582
9.17846,53.91009
9.14592,53.89026
9.97014,53.54502
9.86271,53.54643
10.13416,54.36860
10.18384,54.36925
9.88529,53.54019
9.96660,53.54018
9.17595,53.91181
9.91138,53.53968
10.14715,54.36523
8.55695,53.56020
9.95300,53.54409
10.00297,53.52567
8.57767,53.53229
9.91430,53.54346
10.16693,54.38702
8.55268,53.51929
9.97048,53.54494
9.86268,53.54642
10.13177,54.36639
9.87835,53.53687
8.51059,53.60125
9.91350,53.54347
9.88032,53.53945
9.98505,54.34592
9.84095,53.54485
12.09717,54.17672
9.17844,53.91009
9.87882,53.53658
13.67561,54.42496
9.96671,53.54020
9.17330,53.90979
9.95205,53.54393
9.88109,53.53949
12.09132,54.17097
9.97637,53.52773
9.88539,53.54019
12.12504,54.15831
9.98504,54.34590
8.52874,53.58543
9.92371,53.52625
9.84094,53.54482
9.97476,53.54064
12.10430,54.11102
10.13418,54.36860
9.17597,53.91180
9.94602,53.53988
9.95026,53.49773
9.93816,53.53993
9.09085,53.88729
8.55237,53.57513
9.14869,53.89734
9.97010,53.54503
9.79123,53.53581
12.09709,54.17643
10.02987,53.52940
8.57625,53.52979
8.15982,53.52902
9.97531,53.50053
9.91428,53.54347
9.14371,53.89301
9.91352,53.54348
10.13177,54.36640
9.15719,53.90099
9.97458,53.54068
12.09712,54.17670
9.14874,53.89757
9.86332,53.54164
9.97171,53.54467
9.15587,53.89676
11.45833,53.89813
9.86268,53.54642
9.98533,53.53698
9.84095,53.54485
9.97007,53.54504
10.13418,54.36861
9.93544,53.54298
8.14912,53.51348
9.86329,53.54639
10.21626,54.40127
9.98278,53.46943
9.95297,53.54414
8.17362,53.58958
9.17597,53.91181
10.14172,54.36569
13.11386,54.30497
9.97472,53.54069
12.09307,54.17679
8.55993,53.55834
9.91424,53.54347
10.00253,53.52567
9.97900,53.53959
9.97597,53.52839
9.97214,53.54450
9.14862,53.89735
9.14725,53.89212
9.98580,54.34492
8.56130,53.55290
9.97263,53.54439
8.54984,53.56890
9.16091,53.88565
9.97836,53.54358
9.15306,53.89964
9.88525,53.54019
9.84095,53.54483
9.93532,53.54295
8.71023,53.86581
8.14707,53.51726
12.09717,54.17670
13.11357,54.30254
10.13416,54.36861
9.84093,53.54482
9.17844,53.91007
12.08707,54.18111
8.52070,53.59380
9.97050,53.54494
9.93536,53.54296
9.86342,53.54165
9.86322,53.54637
9.98669,53.54018
9.95660,53.50580
8.51015,53.60182
9.92356,53.52682
8.53950,53.57400
9.99017,53.47243
10.13436,54.31536
9.95293,53.54411
9.97661,53.53121
9.92111,53.54348
10.19461,54.37612
9.91424,53.54348
8.54845,53.51665
9.98308,53.48709
10.15539,54.33542
9.90583,53.53383
8.70873,53.86928
9.98503,54.34590
9.97483,53.54065
9.90600,53.53383
7.21354,53.35573
9.15603,53.89701
9.93530,53.54298
8.56537,53.52444
9.98532,53.53703
9.17980,53.88816
9.86333,53.54163
9.88533,53.54020
9.86269,53.54642
9.84091,53.54484
9.93987,53.51667
10.15489,54.32349
8.54592,53.52074
9.88034,53.53946
9.94859,53.53743
9.17589,53.91181
9.86329,53.54639
9.87888,53.53657
9.97005,53.54501
12.01146,54.21065
9.14876,53.89758
9.93814,53.53990
9.91347,53.54348
9.15586,53.89678
9.87835,53.53688
9.98199,53.52409
8.49497,53.48955
10.13180,54.36639
9.98501,54.34593
9.92074,53.54098
8.53788,53.57557
9.86270,53.54639
9.98584,54.34491
9.97013,53.54503
10.18260,54.32814
8.14161,53.51449
